stop_id,stop_code,stop_name,stop_desc,stop_lon,stop_lat,zone_id,stop_url,location_type,parent_station,stop_timezone,level_id,wheelchair_boarding,platform_code
IDFM:463552,,Pont d'Arcole,,2.350914023971419,48.85477400714244,1.0,,0,IDFM:463554,Europe/Paris,,1,
IDFM:463557,,Jules Vanzuppe,,2.3899312896747147,48.818860853028205,2.0,,0,IDFM:70601,Europe/Paris,,1,
IDFM:463556,,Quai de la Gare,,2.37305834050492,48.83685995429053,1.0,,0,IDFM:71597,Europe/Paris,,1,
IDFM:23512,,Wattignies - Gravelle,,2.3973239239073942,48.8355906637052,1.0,,0,IDFM:71585,Europe/Paris,,1,
IDFM:463562,,Bastille,,2.3697337936945497,48.85152902493967,1.0,,0,IDFM:463564,Europe/Paris,,1,
IDFM:23567,,Denfert-Rochereau - Métro-RER,,2.3340002945976157,48.83347408278123,1.0,,0,IDFM:71056,Europe/Paris,,1,
IDFM:463597,,Fabre d'Eglantine,,2.395401710016776,48.845096195984695,1.0,,0,IDFM:71638,Europe/Paris,,1,
IDFM:22190,,Commerce,,2.293687475167137,48.84463784771031,1.0,,0,IDFM:71132,Europe/Paris,,2,
IDFM:11980,,Porte d'Orléans,,2.3257169716159,48.82086336948402,1.0,,0,IDFM:70657,Europe/Paris,,1,
IDFM:11981,,Porte d'Orléans,,2.3257262876103737,48.82119619347508,1.0,,0,IDFM:70657,Europe/Paris,,1,
IDFM:419056,,Porte d'Orléans - Ernest Reyer,,2.324379861097175,48.82104469242167,1.0,,0,IDFM:70657,Europe/Paris,,1,
IDFM:22191,,École Militaire,,2.3063456838200764,48.85491966058707,1.0,,0,IDFM:71224,Europe/Paris,,2,
IDFM:463541,,Quai aux Fleurs-Pont St-Louis,,2.3522455577615213,48.85291056762892,1.0,,0,IDFM:463543,Europe/Paris,,1,
IDFM:463540,,Port Henri IV,,2.3645640780918806,48.84744558668761,1.0,,0,IDFM:463539,Europe/Paris,,1,
IDFM:463544,,Saint-Jacques - Saint-Germain,,2.345218195649919,48.85035412143824,1.0,,0,IDFM:73619,Europe/Paris,,2,
IDFM:463537,,Port de l'Arsenal,,2.36529703539109,48.847683310239766,1.0,,0,IDFM:463539,Europe/Paris,,1,
IDFM:23462,,Desaix,,2.2933418341763687,48.85304485239215,1.0,,0,IDFM:71209,Europe/Paris,,1,
IDFM:463534,,Pont Charles de Gaulle,,2.370276842151432,48.84380641001192,1.0,,0,IDFM:463536,Europe/Paris,,1,
IDFM:463533,,Sully - Morland,,2.361352076245899,48.8504593153056,1.0,,0,IDFM:71201,Europe/Paris,,2,
IDFM:23472,,Champ de Mars - Suffren,,2.296641302545337,48.854961940055205,1.0,,0,IDFM:412659,Europe/Paris,,1,
IDFM:23471,,Champ de Mars - Suffren,,2.2958370143653464,48.854975196821655,1.0,,0,IDFM:412659,Europe/Paris,,1,
IDFM:23479,,Desaix,,2.292935575456529,48.852853586793856,1.0,,0,IDFM:71209,Europe/Paris,,1,
IDFM:39726,,Gare Montparnasse,,2.321110253115727,48.842026565231485,1.0,,0,IDFM:71139,Europe/Paris,,2,
IDFM:463525,,Dugommier,,2.387625104052244,48.83895898347869,1.0,,0,IDFM:71606,Europe/Paris,,1,
IDFM:463524,,Quai de la Gare,,2.3732289546433507,48.83740046738673,1.0,,0,IDFM:71597,Europe/Paris,,1,
IDFM:463522,,Mairie du 12ème,,2.38751831562363,48.84108992312784,1.0,,0,IDFM:71621,Europe/Paris,,1,
IDFM:463517,,Mairie du 12ème,,2.387216993095205,48.84122328403932,1.0,,0,IDFM:71621,Europe/Paris,,1,
IDFM:23497,,Saint-François-Xavier,,2.3140751482178312,48.85167257022218,1.0,,0,IDFM:71204,Europe/Paris,,1,
IDFM:25715,,Porte de Choisy,,2.3641624940800026,48.82004868899435,1.0,,0,IDFM:70604,Europe/Paris,,1,
IDFM:25716,,Porte d'Ivry-Massena,,2.3682323533576595,48.82137436018984,1.0,,0,IDFM:70636,Europe/Paris,,1,
IDFM:25729,,Université Paris VI,,2.3577299042661104,48.84912686617483,1.0,,0,IDFM:71171,Europe/Paris,,1,
IDFM:25728,,Cuvier,,2.3602886011967925,48.8471709819917,1.0,,0,IDFM:71155,Europe/Paris,,1,
IDFM:25727,,Gare de Bercy,,2.381793545053843,48.84012513933421,1.0,,0,IDFM:71607,Europe/Paris,,1,
IDFM:25726,,Bercy - Aréna,,2.382213694517177,48.83801380785275,1.0,,0,IDFM:71607,Europe/Paris,,1,
IDFM:25725,,Cuvier,,2.3606979310414715,48.84712820207872,1.0,,0,IDFM:71155,Europe/Paris,,2,
IDFM:25724,,Baron Le Roy (rue),,2.388098119768368,48.83464445743033,1.0,,0,IDFM:479994,Europe/Paris,,1,
IDFM:25723,,Gare de Bercy,,2.38153575374016,48.84003387061312,1.0,,0,IDFM:71607,Europe/Paris,,1,
IDFM:25722,,Parc Montsouris,,2.339934548991228,48.82422543245012,1.0,,0,IDFM:70668,Europe/Paris,,1,
IDFM:25738,,Les Gobelins,,2.3516357942244315,48.83729436656261,1.0,,0,IDFM:71076,Europe/Paris,,1,
IDFM:25737,,Porte de Vitry,,2.377636674783957,48.823114504335535,1.0,,0,IDFM:73623,Europe/Paris,,1,
IDFM:25730,,Centre Commercial de Charenton-le-Pont,,2.3948598016424985,48.82487573656925,2.0,,0,IDFM:70666,Europe/Paris,,1,
IDFM:25731,,Centre Commercial de Charenton-le-Pont,,2.39423390122333,48.82481860531383,2.0,,0,IDFM:70666,Europe/Paris,,1,
IDFM:25736,,Patay - Tolbiac,,2.3718248458892246,48.82729318879807,1.0,,0,IDFM:71561,Europe/Paris,,1,
IDFM:25735,,Les Gobelins,,2.3520845968364004,48.83626252616123,1.0,,0,IDFM:71076,Europe/Paris,,2,
IDFM:37379,,Vauban - Hôtel des Invalides,,2.311510693692434,48.85391523030933,1.0,,0,IDFM:71213,Europe/Paris,,1,
IDFM:25748,,Mairie du 15e,,2.29890085676437,48.84200638746068,1.0,,0,IDFM:71128,Europe/Paris,,2,
IDFM:25746,,Hôpital des Enfants Malades / Duroc,,2.31615839623317,48.84662109440788,1.0,,0,IDFM:71159,Europe/Paris,,1,
IDFM:37378,,Montparnasse - Alencon,,2.32272902277589,48.84432912122509,1.0,,0,IDFM:71139,Europe/Paris,,1,
IDFM:25745,,Nationale,,2.3623159269572263,48.83294487943022,1.0,,0,IDFM:71043,Europe/Paris,,1,
IDFM:25744,,Oudiné,,2.3735959715498347,48.826133293561774,1.0,,0,IDFM:70677,Europe/Paris,,1,
IDFM:25743,,Clisson,,2.366026035260868,48.83144466806089,1.0,,0,IDFM:71028,Europe/Paris,,1,
IDFM:25742,,Banquier,,2.353638483967131,48.83400452486674,1.0,,0,IDFM:482706,Europe/Paris,,1,
IDFM:25741,,Banquier,,2.35384170654822,48.83409555983347,1.0,,0,IDFM:482706,Europe/Paris,,1,
IDFM:25740,,Les Alpes,,2.3591546637469323,48.83189370758404,1.0,,0,IDFM:71031,Europe/Paris,,1,
IDFM:25759,,Félix Faure,,2.293485564955888,48.843449490952295,1.0,,0,IDFM:71137,Europe/Paris,,1,
IDFM:25758,,Péclet,,2.2979781400546786,48.84374574911625,1.0,,0,IDFM:71128,Europe/Paris,,1,
IDFM:37360,,Montparnasse - Rue du Départ,,2.323646372257609,48.84294029630934,1.0,,0,IDFM:71139,Europe/Paris,,1,
IDFM:37363,,Place d'Italie - Mairie du 13e,,2.3561228172102835,48.83250698347687,1.0,,0,IDFM:71033,Europe/Paris,,1,
IDFM:41439,,Terroirs de France,,2.3883633674030875,48.83177683417369,1.0,,0,IDFM:481111,Europe/Paris,,1,
IDFM:37364,,Cuvier - Jardin des Plantes,,2.354943648067471,48.84412942785289,1.0,,0,IDFM:71131,Europe/Paris,,1,
IDFM:41430,,Ministère de l'Economie et des Finances / Gare de Lyon,,2.378308023105971,48.84106039885843,1.0,,0,IDFM:480550,Europe/Paris,,1,
IDFM:37366,,Place d'Italie - Choisy,,2.3566657620037894,48.83045933925056,1.0,,0,IDFM:71033,Europe/Paris,,1,
IDFM:39722,,Lyon - Ledru Rollin,,2.372259728116957,48.84887122101834,1.0,,0,IDFM:71666,Europe/Paris,,1,
IDFM:30157,,Pont Neuf - Quai des Orfèvres,,2.341542213308552,48.856548488859545,1.0,,0,IDFM:71228,Europe/Paris,,1,
IDFM:22323,,Buffon - La Mosquée,,2.355830821033106,48.84180486103728,1.0,,0,IDFM:71105,Europe/Paris,,1,
IDFM:22324,,Cardinal Lemoine - Monge,,2.350992732349953,48.84626652443693,1.0,,0,IDFM:71153,Europe/Paris,,2,
IDFM:39469,,Dijon - Lachambeaudie / Cour Saint-Émilion,,2.3860300756488333,48.835569199827816,1.0,,0,IDFM:71589,Europe/Paris,,1,
IDFM:30108,,Feuillantines,,2.3432703792313245,48.841628641821,1.0,,0,IDFM:71112,Europe/Paris,,1,
IDFM:30105,,Glacière - Auguste Blanqui,,2.3443311332726937,48.83095895889579,1.0,,0,IDFM:71026,Europe/Paris,,1,
IDFM:30104,,Glacière - Arago,,2.3448052409447526,48.83442413600199,1.0,,0,IDFM:71057,Europe/Paris,,1,
IDFM:30107,,Port Royal - Berthollet,,2.345606036779012,48.83791806883721,1.0,,0,IDFM:71079,Europe/Paris,,1,
IDFM:30106,,Saint-Jacques - Gay-Lussac,,2.3422160835610453,48.84419502789625,1.0,,0,IDFM:71130,Europe/Paris,,1,
IDFM:30101,,Amiral Mouchez - Charbonnel,,2.341946666589916,48.82236581356483,1.0,,0,IDFM:70625,Europe/Paris,,1,
IDFM:30100,,Glacière - Nordmann,,2.344700839464914,48.83297557780672,1.0,,0,IDFM:71037,Europe/Paris,,1,
IDFM:30103,,Daviel,,2.3431596206543523,48.82879403416912,1.0,,0,IDFM:71005,Europe/Paris,,1,
IDFM:30102,,Saint-Jacques - Gay-Lussac,,2.342167372176817,48.84373608526717,1.0,,0,IDFM:71130,Europe/Paris,,1,
IDFM:30143,,Porte d'Orléans,,2.3245353675870133,48.821657150833765,1.0,,0,IDFM:70657,Europe/Paris,,1,
IDFM:37312,,Watt,,2.383721445674136,48.82918080932402,1.0,,0,IDFM:71565,Europe/Paris,,1,
IDFM:37313,,Thomas Mann,,2.3816035017086463,48.8308786796372,1.0,,0,IDFM:71571,Europe/Paris,,1,
IDFM:22325,,Panthéon,,2.3436843842725605,48.84662237330725,1.0,,0,IDFM:71152,Europe/Paris,,1,
IDFM:37311,,Thomas Mann,,2.381977258454024,48.83037696471561,1.0,,0,IDFM:71571,Europe/Paris,,1,
IDFM:37310,,Watt,,2.384274793864635,48.82846416293868,1.0,,0,IDFM:71565,Europe/Paris,,1,
IDFM:22326,,Cambronne - Vaugirard,,2.304454610246074,48.84037497643638,1.0,,0,IDFM:71101,Europe/Paris,,1,
IDFM:488355,,Colonel Bourgoin,,2.382906020032236,48.8451313230742,1.0,,0,IDFM:463520,Europe/Paris,,2,
IDFM:488471,,Place des Etats-Unis,,2.316863941448676,48.81774621838001,2.0,,0,IDFM:478739,Europe/Paris,,2,
IDFM:25894,,Dugommier,,2.388618905419669,48.83902702230996,1.0,,0,IDFM:71606,Europe/Paris,,1,
IDFM:25895,,Dugommier,,2.388461961104406,48.83846861544096,1.0,,0,IDFM:71606,Europe/Paris,,1,
IDFM:40842,,Poterne des Peupliers,,2.3528868736958413,48.81992524234919,1.0,,0,IDFM:70626,Europe/Paris,,1,
IDFM:22320,,Bréa - Notre-Dame-des-Champs,,2.330149313510528,48.84373235141568,1.0,,0,IDFM:482727,Europe/Paris,,1,
IDFM:417935,,Sully - Morland,,2.362061525959618,48.85150635163971,1.0,,0,IDFM:71201,Europe/Paris,,1,
IDFM:22321,,Notre-Dame-des-Champs,,2.3289642479173613,48.84475997785219,1.0,,0,IDFM:71138,Europe/Paris,,1,
IDFM:19916,,Bobillot - Tolbiac,,2.3506725655508003,48.82602901140372,1.0,,0,IDFM:70676,Europe/Paris,,1,
IDFM:22322,,Buffon - Jardin des Plantes,,2.358799420871498,48.841946720394496,1.0,,0,IDFM:71115,Europe/Paris,,1,
IDFM:22327,,Morillons - Dantzig,,2.297960250856969,48.832935202453854,1.0,,0,IDFM:71040,Europe/Paris,,1,
IDFM:22328,,Théâtre de la Plaine - Général Guillaumat,,2.292998698800866,48.828112292150415,1.0,,0,IDFM:71002,Europe/Paris,,1,
IDFM:30095,,Glacière - Auguste Blanqui,,2.3438465257178773,48.83049762107603,1.0,,0,IDFM:71026,Europe/Paris,,1,
IDFM:30094,,Daviel,,2.342328279013871,48.82882544035744,1.0,,0,IDFM:71005,Europe/Paris,,1,
IDFM:30096,,Glacière - Nordmann,,2.3444593718009905,48.83267746214198,1.0,,0,IDFM:71037,Europe/Paris,,1,
IDFM:30097,,Glacière - Tolbiac,,2.3419732226848224,48.826736936497326,1.0,,0,IDFM:70988,Europe/Paris,,1,
IDFM:30098,,Parc Montsouris,,2.341620693225345,48.82445057829664,1.0,,0,IDFM:70668,Europe/Paris,,1,
IDFM:30099,,Berthollet - Vauquelin,,2.3458414072912133,48.83979003773069,1.0,,0,IDFM:71098,Europe/Paris,,1,
IDFM:22329,,Théâtre de la Plaine - Général Guillaumat,,2.293231472626867,48.828023730028825,1.0,,0,IDFM:71002,Europe/Paris,,1,
IDFM:30029,,Stade Charléty - Porte de Gentilly,,2.343056142264446,48.81970974721032,1.0,,0,IDFM:70605,Europe/Paris,,1,
IDFM:474401,,Auguste Comte,,2.33847122709964,48.8440124933024,1.0,,0,IDFM:73638,Europe/Paris,,1,
IDFM:24460,,Vaillant-Couturier - Lénine,,2.3983611743540454,48.81772538124331,2.0,,0,IDFM:421404,Europe/Paris,,1,
IDFM:24453,,Chaperon Vert - Lénine,,2.335332329263771,48.8166181517604,2.0,,0,IDFM:70546,Europe/Paris,,1,
IDFM:29026,,Moulin des Prés,,2.352722543757209,48.82987145867104,1.0,,0,IDFM:412738,Europe/Paris,,2,
IDFM:490480,,Charenton - Jardiniers,,2.3950191347521392,48.83344753324636,1.0,,0,IDFM:71575,Europe/Paris,,1,
IDFM:39479,,Breteuil,,2.311070294209553,48.847023597146745,1.0,,0,IDFM:412694,Europe/Paris,,1,
IDFM:490527,,Luxembourg,,2.340354380570977,48.84594752577488,1.0,,0,IDFM:71161,Europe/Paris,,1,
IDFM:490523,,Porte d'Orléans - Métro,,2.3258602991451487,48.823472383669056,1.0,,0,IDFM:70657,Europe/Paris,,2,
IDFM:2276,,Patay - Tolbiac,,2.3709031393358035,48.82804381694366,1.0,,0,IDFM:71561,Europe/Paris,,1,
IDFM:24456,,Gentilly RER,,2.3407427403445484,48.81632432748509,2.0,,0,IDFM:70543,Europe/Paris,,1,
IDFM:23185,,Patay - Tolbiac,,2.371831856740094,48.82784184300424,1.0,,0,IDFM:71561,Europe/Paris,,1,
IDFM:24457,,Pierre et Marie Curie - Métro,,2.3769010685840755,48.816284390049255,2.0,,0,IDFM:70537,Europe/Paris,,1,
IDFM:460561,,Baron le Roy,,2.39341950392133,48.83042655091173,1.0,,0,IDFM:71570,Europe/Paris,,1,
IDFM:24459,,Verdun - Châteaudun,,2.367411479254105,48.81606367699356,2.0,,0,IDFM:70549,Europe/Paris,,1,
IDFM:22319,,Pont Neuf - Quai des Grands Augustins,,2.340337714181757,48.85587633391507,1.0,,0,IDFM:74042,Europe/Paris,,1,
IDFM:39470,,Pont de la Tournelle - Cardinal Lemoine,,2.355595282256563,48.84983487338508,1.0,,0,IDFM:71178,Europe/Paris,,1,
IDFM:23026,,Porte d'Orléans,,2.3251084222849663,48.82263171851245,1.0,,0,IDFM:70657,Europe/Paris,,2,
IDFM:460547,,Porte d'Orléans,,2.326180409502787,48.822943553337296,1.0,,0,IDFM:70657,Europe/Paris,,1,
IDFM:39472,,Ministère de l'Economie et des Finances,,2.3783802207479794,48.84071901669462,1.0,,0,IDFM:480550,Europe/Paris,,1,
IDFM:37081,,Buzenval,,2.401081150655927,48.85244549758593,1.0,,0,IDFM:479928,Europe/Paris,,1,
IDFM:39471,,Baron Le Roy (rue),,2.38852622580607,48.83415199560599,1.0,,0,IDFM:479994,Europe/Paris,,1,
IDFM:40518,,Porte de Charenton,,2.3978513345576387,48.83239157952448,1.0,,0,IDFM:71579,Europe/Paris,,1,
IDFM:490848,,Maison Blanche,,2.358986576752596,48.82119024728473,1.0,,0,IDFM:70645,Europe/Paris,,1,
IDFM:24450,,Barbès - Ory,,2.32925156805495,48.81714181294544,2.0,,0,IDFM:70554,Europe/Paris,,1,
IDFM:490928,,Auguste Comte,,2.339078653632629,48.84446553185774,1.0,,0,IDFM:73638,Europe/Paris,,1,
IDFM:22122,,Alexandre Dumas,,2.394591418672128,48.856199097341126,1.0,,0,IDFM:71728,Europe/Paris,,2,
IDFM:23447,,Bac - Saint-Placide / Vaneau,,2.3227281966262057,48.84963535093395,1.0,,0,IDFM:71170,Europe/Paris,,1,
IDFM:23448,,Pasteur - Lycée Buffon,,2.3127012974895504,48.84321067999056,1.0,,0,IDFM:71125,Europe/Paris,,1,
IDFM:23446,,Sèvres - Babylone,,2.326375599889498,48.851058941674914,1.0,,0,IDFM:71203,Europe/Paris,,1,
IDFM:22124,,Avron,,2.3981875566593973,48.85164854359716,1.0,,0,IDFM:71697,Europe/Paris,,2,
IDFM:23449,,Vaneau - Saint-Romain,,2.3209437917560707,48.84852801717255,1.0,,0,IDFM:71170,Europe/Paris,,1,
IDFM:24451,,Barbès - Ory,,2.328554384148099,48.81734475840432,2.0,,0,IDFM:70554,Europe/Paris,,1,
IDFM:24448,,Gentilly RER,,2.340537335226227,48.81641313320846,1.0,,0,IDFM:70543,Europe/Paris,,1,
IDFM:24449,,Gabriel Péri,,2.3261701711079104,48.81741229044684,2.0,,0,IDFM:70575,Europe/Paris,,1,
IDFM:23402,,Jules Vanzuppe,,2.395486383744884,48.82017517599351,2.0,,0,IDFM:70601,Europe/Paris,,1,
IDFM:24446,,Verdun - Marquès,,2.3675319503293304,48.81735942415554,2.0,,0,IDFM:70549,Europe/Paris,,1,
IDFM:37079,,Place de la Réunion,,2.402052735544217,48.85566103193699,1.0,,0,IDFM:71720,Europe/Paris,,1,
IDFM:491292,,Charenton- Wattignies,,2.391515481035676,48.83716212402209,1.0,,0,IDFM:71599,Europe/Paris,,2,
