route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,route_sort_order
IDFM:C01624,IDFM:1080,4244,4244,,3,,82DC73,000000,
IDFM:C02313,IDFM:1081,5310,5310,,3,,87D3DF,000000,
IDFM:C00029,IDFM:1087,502,502,,3,,FBE324,000000,
IDFM:C00632,IDFM:64,2234,2234,,3,,640082,FFFFFF,
IDFM:C00164,IDFM:1081,5233,5233,,3,,E0B03B,000000,
IDFM:C00756,IDFM:1052,5490,5490,,3,,9B9842,FFFFFF,
IDFM:C02317,IDFM:Operator_1004,T9,T9,,0,,3C91DC,FFFFFF,
IDFM:C01843,IDFM:Operator_1042,T4,T4,,0,,DC9600,000000,
IDFM:C00676,IDFM:1060,4613,4613,,3,,0065AE,FFFFFF,
IDFM:C00324,IDFM:1054,1,1,,3,,8CE39C,FFFFFF,
IDFM:C01350,IDFM:Operator_100,565,565,,3,,00643C,FFFFFF,
IDFM:C01094,IDFM:Operator_100,57,57,,3,,6E6E00,FFFFFF,
IDFM:C02265,IDFM:1069,T'bus 1,T'bus 1,,3,,E3051B,FFFFFF,
IDFM:C01934,IDFM:1077,6284,6284,,3,,6E6E00,FFFFFF,
IDFM:C02148,IDFM:1054,S1,S1,,3,,A38C57,FFFFFF,
IDFM:C02220,IDFM:1058,Soir,Soir Mennecy,,3,,640082,FFFFFF,
IDFM:C00305,IDFM:1049,1533,1533,,3,,F49FB3,FFFFFF,
IDFM:C02290,IDFM:1074,3426,3426,,3,,FFBE00,000000,
IDFM:C01167,IDFM:Operator_100,141,141,,3,,DC9600,000000,
IDFM:C00325,IDFM:1054,12,12,,3,,82C8E6,000000,
IDFM:C00527,IDFM:1061,6183,6183,,3,,640082,FFFFFF,
IDFM:C00582,IDFM:1057,4111,4111,,3,,0055C8,FFFFFF,
IDFM:C01639,IDFM:1055,N141,N141,,3,,1765AE,FFFFFF,
IDFM:C02291,IDFM:1056,TàD 2429,TàD 2429,,3,,FFBE00,000000,
IDFM:C02301,IDFM:1088,GPSO Bus,GPSO Bus,,3,,FF9900,FFFFFF,
IDFM:C02300,IDFM:1088,469,469,,3,,F9BD1B,000000,
IDFM:C01640,IDFM:1070,N142,N142,,3,,A0006E,FFFFFF,
IDFM:C01642,IDFM:1057,N134,N134,,3,,00643C,FFFFFF,
IDFM:C01436,IDFM:1073,3303,3303,,3,,C5A3CD,000000,
IDFM:C01105,IDFM:Operator_100,69,69,,3,,82C8E6,000000,
IDFM:C02298,IDFM:64,2245,2245,,3,,FFBE00,000000,
IDFM:C00495,IDFM:1060,4611,4611,,3,,009A7A,FFFFFF,
IDFM:C00955,IDFM:1055,2308,2308,,3,,D81466,FFFFFF,
IDFM:C02270,IDFM:1059,4434,4434,,3,,CEADD2,000000,
IDFM:C01674,IDFM:1082,1222,1222,,3,,006DB8,FFFFFF,
IDFM:C01675,IDFM:1083,100,100,,3,,3C91DC,FFFFFF,
IDFM:C01504,IDFM:1078,3261,3261,,3,,6E6E00,FFFFFF,
IDFM:C01535,IDFM:1068,5142,5142,,3,,6E6E00,FFFFFF,
IDFM:C01285,IDFM:1087,321,321,,3,,FFBE00,000000,
IDFM:C01772,IDFM:1077,6230,6230,,3,,00A092,FFFFFF,
IDFM:C01785,IDFM:1048,1110,1110,,3,,B36B24,FFFFFF,
IDFM:C01787,IDFM:1048,1132,1132,,3,,D978FF,000000,
IDFM:C00682,IDFM:1076,4550,4550,,3,,0055C8,FFFFFF,
IDFM:C00684,IDFM:1076,4522,4522,,3,,D282BE,000000,
IDFM:C00113,IDFM:1077,6217,6217,,3,,FF5A00,000000,
IDFM:C00128,IDFM:1051,6560,6560,,3,,FFBE00,000000,
IDFM:C00129,IDFM:1051,6561,6561,,3,,82C8E6,000000,
IDFM:C01988,IDFM:1081,5348,5348,,3,,FFCD03,000000,
IDFM:C02195,IDFM:1056,2480,2480,,3,,FF5A00,000000,
IDFM:C02196,IDFM:1056,2417,2417,,3,,D282BE,000000,
IDFM:C01989,IDFM:1081,5251,5251,,3,,F78F4B,000000,
IDFM:C01540,IDFM:1068,5152,5152,,3,,82C8E6,000000,
IDFM:C01541,IDFM:1068,5150,5150,,3,,82DC73,000000,
IDFM:C01990,IDFM:1081,5355,5355,,3,,E0B03B,000000,
IDFM:C01537,IDFM:1068,5133,5133,,3,,82DC73,000000,
IDFM:C00138,IDFM:1081,5212,5212,,3,,CEC92B,000000,
IDFM:C00156,IDFM:1062,R4,R4,,3,,9E2784,FFFFFF,
IDFM:C00160,IDFM:1062,R1,R1,,3,,E34611,FFFFFF,
IDFM:C00183,IDFM:1081,5302,5302,,3,,006DB8,FFFFFF,
IDFM:C00184,IDFM:1081,5303,5303,,3,,F78F4B,000000,
IDFM:C00263,IDFM:1065,100,Express 100,,3,,3C91DC,FFFFFF,
IDFM:C00264,IDFM:1071,9501,9501,,3,,5191CD,FFFFFF,
IDFM:C00306,IDFM:1054,34,34,,3,,A0006E,FFFFFF,
IDFM:C00308,IDFM:1054,6,6,,3,,640082,FFFFFF,
IDFM:C00312,IDFM:1054,7,7,,3,,3C91DC,FFFFFF,
IDFM:C00316,IDFM:1054,J,J,,3,,A38C57,FFFFFF,
IDFM:C01505,IDFM:1078,7707,7707,,3,,3C91DC,FFFFFF,
IDFM:C00317,IDFM:1054,H,H,,3,,3C91DC,FFFFFF,
IDFM:C01668,IDFM:1068,5197,5197,,3,,00643C,FFFFFF,
IDFM:C01994,IDFM:1055,2351,2351,,3,,BE4999,FFFFFF,
IDFM:C01991,IDFM:1081,5298,5298,,3,,662D91,FFFFFF,
IDFM:C01992,IDFM:1081,5317,5317,,3,,CEC92B,000000,
IDFM:C00687,IDFM:1060,4644,4644,,3,,FFCE00,000000,
IDFM:C00688,IDFM:1076,4556,4556,,3,,FF82B4,000000,
IDFM:C01111,IDFM:Operator_100,76,76,,3,,640082,FFFFFF,
IDFM:C01115,IDFM:Operator_100,83,83,,3,,FFBE00,000000,
IDFM:C01267,IDFM:Operator_100,292,292,,3,,FF82B4,000000,
IDFM:C01139,IDFM:1091,110,110,,3,,640082,FFFFFF,
IDFM:C01653,IDFM:1060,4663,4663,,3,,B6D061,000000,
IDFM:C01623,IDFM:1080,4217,4217,,3,,00A092,FFFFFF,
IDFM:C01626,IDFM:1080,4213,4213,,3,,FFBE00,000000,
IDFM:C01627,IDFM:1080,4214,4214,,3,,FF82B4,000000,
IDFM:C01628,IDFM:1080,4245,4245,,3,,6E491E,FFFFFF,
IDFM:C01788,IDFM:1048,1133,1133,,3,,FF3399,000000,
IDFM:C01618,IDFM:1080,4212,4212,,3,,FF5A00,000000,
IDFM:C01615,IDFM:1080,4221,4221,,3,,6E6E00,FFFFFF,
IDFM:C01616,IDFM:1080,4201,4201,,3,,D282BE,000000,
IDFM:C01617,IDFM:1080,4206,4206,,3,,FF1400,FFFFFF,
IDFM:C01416,IDFM:1091,N16,N16,,3,,D2D200,000000,
IDFM:C01789,IDFM:1048,1134,1134,,3,,00FFB3,000000,
IDFM:C01790,IDFM:1048,1135,1135,,3,,00E84F,000000,
IDFM:C01791,IDFM:1048,1136,1136,,3,,FFA61A,000000,
IDFM:C01833,IDFM:885,D,D,,3,,0077BA,FFFFFF,
IDFM:C01473,IDFM:1054,2,2,,3,,8CE39C,FFFFFF,
IDFM:C01867,IDFM:1071,20,20,,3,,F28E42,000000,
IDFM:C01367,IDFM:Operator_100,V6,V6,,3,,79BB92,000000,
IDFM:C01368,IDFM:1064,FONT,Le Petit Fontenaisien,,3,,FF82B4,000000,
IDFM:C01369,IDFM:Operator_100,595,595,,3,,0055C8,FFFFFF,
IDFM:C01388,IDFM:Operator_1051,ORLYVAL,ORLYVAL,,0,,5EC5ED,FFFFFF,
IDFM:C01507,IDFM:1078,3211,3211,,3,,D2D200,000000,
IDFM:C02272,IDFM:1050,3661,3661,,3,,DC9600,000000,
IDFM:C01836,IDFM:885,G,G,,3,,B51F1F,FFFFFF,
IDFM:C01837,IDFM:885,J,J,,3,,F4C000,000000,
IDFM:C01878,IDFM:1086,30-07,30-07,,3,,A84839,FFFFFF,
IDFM:C01879,IDFM:64,2224,2224,,3,,FF82B4,000000,
IDFM:C02273,IDFM:1050,3662,3662,,3,,640082,FFFFFF,
IDFM:C02274,IDFM:1050,3663,3663,,3,,82C8E6,000000,
IDFM:C01266,IDFM:Operator_100,291,291,,3,,BF9000,000000,
IDFM:C01076,IDFM:Operator_100,26,26,,3,,FF5A00,000000,
IDFM:C01156,IDFM:1091,127,127,,3,,FF5A00,000000,
IDFM:C01270,IDFM:Operator_100,297,297,,3,,A0006E,FFFFFF,
IDFM:C00219,IDFM:1083,1348,1348,,3,,DC9600,000000,
IDFM:C01961,IDFM:1075,3535,3535,,3,,0055C8,FFFFFF,
IDFM:C01962,IDFM:1075,3541,3541,,3,,6E491E,FFFFFF,
IDFM:C01963,IDFM:1075,3506,3506,,3,,6E491E,FFFFFF,
IDFM:C01964,IDFM:1075,3542,3542,,3,,82DC73,FFFFFF,
IDFM:C01015,IDFM:1058,4343,4343,,3,,FF5A00,000000,
IDFM:C01016,IDFM:1058,4344,4344,,3,,FF82B4,000000,
IDFM:C01441,IDFM:1073,3306,3306,,3,,F78F4B,000000,
IDFM:C01017,IDFM:1058,4346,4346,,3,,A0006E,FFFFFF,
IDFM:C01442,IDFM:1073,3307,3307,,3,,008C5A,FFFFFF,
IDFM:C01960,IDFM:1075,3533,3533,,3,,D282BE,000000,
IDFM:C01003,IDFM:1074,3453,3453,,3,,FF5A00,000000,
IDFM:C01688,IDFM:1061,6177,6177,,3,,FF82B4,000000,
IDFM:C02275,IDFM:1050,3664,3664,,3,,FF1400,FFFFFF,
IDFM:C01265,IDFM:Operator_100,290,290,,3,,D282BE,000000,
IDFM:C00592,IDFM:1057,4110,4110,,3,,6E491E,FFFFFF,
IDFM:C00221,IDFM:1072,2127,2127,,3,,FF82B4,000000,
IDFM:C00223,IDFM:1071,EX 93,EX 93,,3,,5191CD,FFFFFF,
IDFM:C01443,IDFM:1073,3302,3302,,3,,CEC92B,000000,
IDFM:C00224,IDFM:1071,Gbus,Gbus,,3,,F4A8BC,000000,
IDFM:C00228,IDFM:1071,R1,R1,,3,,81C391,000000,
IDFM:C02318,IDFM:1056,2470,2470,,3,,6E6E00,FFFFFF,
IDFM:C00707,IDFM:1061,6173,6173,,3,,FF82B4,000000,
IDFM:C00706,IDFM:1061,6172,6172,,3,,6E491E,FFFFFF,
IDFM:C00705,IDFM:1061,6171,6171,,3,,00643C,FFFFFF,
IDFM:C02276,IDFM:1050,3631,3631,,3,,640082,FFFFFF,
IDFM:C00220,IDFM:1083,1350,1350,,3,,82C8E6,000000,
IDFM:C00254,IDFM:1072,2111,2111,,3,,FF82B4,000000,
IDFM:C02021,IDFM:1058,4308,4308,,3,,3C91DC,FFFFFF,
IDFM:C01033,IDFM:1052,5435,5435,,3,,CEC73D,000000,
IDFM:C01034,IDFM:1052,5433,5433,,3,,FFCC30,000000,
IDFM:C01035,IDFM:1052,5474,5474,,3,,F58F53,FFFFFF,
IDFM:C01036,IDFM:1052,5432,5432,,3,,65318F,FFFFFF,
IDFM:C00670,IDFM:1076,4518,4518,,3,,FF5A00,000000,
IDFM:C01093,IDFM:Operator_100,56,56,,3,,A0006E,FFFFFF,
IDFM:C01109,IDFM:1090,74,74,,3,,D2D200,000000,
IDFM:C01110,IDFM:Operator_100,75,75,,3,,FFBE00,000000,
IDFM:C01112,IDFM:Operator_100,80,80,,3,,FF82B4,000000,
IDFM:C02277,IDFM:1074,3424,3424,,3,,FFBE00,000000,
IDFM:C00260,IDFM:1072,2163,2163,,3,,A0006E,FFFFFF,
IDFM:C01967,IDFM:1075,3513,3513,,3,,640082,FFFFFF,
IDFM:C01970,IDFM:1075,3517,3517,,3,,0055C8,FFFFFF,
IDFM:C01971,IDFM:1075,3519,3519,,3,,FF1400,FFFFFF,
IDFM:C01002,IDFM:1074,3451,3451,,3,,00643C,FFFFFF,
IDFM:C02294,IDFM:1078,3216,3216,,3,,A0006E,FFFFFF,
IDFM:C01415,IDFM:1091,N11,N11,,3,,FF5A00,FFFFFF,
IDFM:C02289,IDFM:1074,3427,3427,,3,,A50034,FFFFFF,
IDFM:C02295,IDFM:1078,TàD,TàD Nangis / Saint-Just,,3,,FFBE00,000000,
IDFM:C02307,IDFM:1062,21s,21s,,3,,00A092,FFFFFF,
IDFM:C01636,IDFM:1076,N131,N131,,3,,FFBE00,000000,
IDFM:C01606,IDFM:1052,5407,5407,,3,,DFAF47,000000,
IDFM:C01605,IDFM:1052,5406,5406,,3,,F49FB3,000000,
IDFM:C01613,IDFM:1052,5427,5427,,3,,008B5B,FFFFFF,
IDFM:C01638,IDFM:1071,N140,N140,,3,,5191CD,FFFFFF,
IDFM:C01417,IDFM:Operator_100,N15,N15,,3,,FFBE00,000000,
IDFM:C02293,IDFM:1050,3660,3660,,3,,D2D200,000000,
IDFM:C01643,IDFM:1057,N135,N135,,3,,00643C,FFFFFF,
IDFM:C01644,IDFM:1071,N143,N143,,3,,5191CD,FFFFFF,
IDFM:C01645,IDFM:1080,N139,N139,,3,,00643C,FFFFFF,
IDFM:C01647,IDFM:1048,N154,N154,,3,,FEDF53,000000,
IDFM:C01103,IDFM:Operator_100,67,67,,3,,FF82B4,000000,
IDFM:C01576,IDFM:1087,604,604,,3,,D282BE,000000,
IDFM:C00448,IDFM:1086,30-18,30-18,,3,,F18825,FFFFFF,
IDFM:C00158,IDFM:1062,R2N,R2 Nord,,3,,9FC5E8,FFFFFF,
IDFM:C01973,IDFM:1075,3537,3537,,3,,6E491E,FFFFFF,
IDFM:C00893,IDFM:1050,3652,3652,,3,,A50034,FFFFFF,
IDFM:C01423,IDFM:1087,1,1,,3,,F9DC00,000000,
IDFM:C02314,IDFM:Operator_100,263,263,,3,,FF82B4,000000,
IDFM:C00891,IDFM:1050,3611,3611,,3,,00A092,FFFFFF,
IDFM:C02023,IDFM:1058,4328,4328,,3,,D282BE,000000,
IDFM:C02024,IDFM:1058,4329,4329,,3,,82C8E6,000000,
IDFM:C02025,IDFM:1058,4330,4330,,3,,00A092,FFFFFF,
IDFM:C02026,IDFM:1058,4331,4331,,3,,6E491E,FFFFFF,
IDFM:C02278,IDFM:1074,3420,3420,,3,,FF1400,FFFFFF,
IDFM:C01974,IDFM:1075,3546,3546,,3,,FF5A00,FFFFFF,
IDFM:C01213,IDFM:Operator_100,192,192,,3,,82DC73,000000,
IDFM:C01214,IDFM:Operator_100,194,194,,3,,FF5A00,000000,
IDFM:C01239,IDFM:Operator_100,241,241,,3,,6E491E,FFFFFF,
IDFM:C00920,IDFM:1056,2418,2418,,3,,640082,FFFFFF,
IDFM:C00922,IDFM:1056,2420,2420,,3,,00643C,FFFFFF,
IDFM:C00265,IDFM:1071,9502,9502,,3,,006DB8,FFFFFF,
IDFM:C00921,IDFM:1056,2481,2481,,3,,0055C8,FFFFFF,
IDFM:C01419,IDFM:Operator_100,N13,N13,,3,,FF82B4,000000,
IDFM:C01420,IDFM:Operator_100,N12,N12,,3,,DC9600,000000,
IDFM:C01421,IDFM:1081,N122,N122,,3,,3C91DC,FFFFFF,
IDFM:C00117,IDFM:1051,6526,6526,,3,,0055C8,FFFFFF,
IDFM:C00118,IDFM:1052,5484,5484,,3,,65318F,FFFFFF,
IDFM:C00157,IDFM:1062,R5,R5,,3,,FECF00,000000,
IDFM:C00162,IDFM:1062,R3S,R3 Sud,,3,,A2C119,000000,
IDFM:C00181,IDFM:1081,5230,5230,,3,,00B397,FFFFFF,
IDFM:C01979,IDFM:1052,5426,5426,,3,,B94E9A,FFFFFF,
IDFM:C01164,IDFM:1090,138,138,,3,,A0006E,FFFFFF,
IDFM:C02279,IDFM:1074,3423,3423,,3,,00643C,FFFFFF,
IDFM:C01165,IDFM:Operator_100,139,139,,3,,FF5A00,000000,
IDFM:C01166,IDFM:1090,140,140,,3,,FF1400,FFFFFF,
IDFM:C01799,IDFM:1061,6160,6160,,3,,A50034,FFFFFF,
IDFM:C01980,IDFM:1081,5221,5221,,3,,F59EB3,000000,
IDFM:C01981,IDFM:1081,5342,5342,,3,,C5A3CD,000000,
IDFM:C01982,IDFM:1081,5231,5231,,3,,FFCD03,000000,
IDFM:C01983,IDFM:1081,5235,5235,,3,,E0B03B,000000,
IDFM:C01986,IDFM:1081,5241,5241,,3,,F59EB3,000000,
IDFM:C01170,IDFM:Operator_100,145,145,,3,,A0006E,FFFFFF,
IDFM:C00343,IDFM:1064,6,6,,3,,FF1400,FFFFFF,
IDFM:C00344,IDFM:1064,7,7,,3,,82DC73,000000,
IDFM:C00345,IDFM:1063,408,408,,3,,FFBE00,000000,
IDFM:C00332,IDFM:1054,E,E,,3,,9B9BCD,FFFFFF,
IDFM:C00334,IDFM:1054,K,K,,3,,FF8C94,FFFFFF,
IDFM:C00020,IDFM:1070,3115,3115,,3,,6E491E,FFFFFF,
IDFM:C01222,IDFM:1087,207,207,,3,,DC9600,000000,
IDFM:C02280,IDFM:1050,3666,3666,,3,,6E6E00,FFFFFF,
IDFM:C01987,IDFM:1081,5245,5245,,3,,662D91,FFFFFF,
IDFM:C01225,IDFM:1087,211,211,,3,,FF82B4,000000,
IDFM:C00340,IDFM:1063,402,402,,3,,FF5A00,000000,
IDFM:C00635,IDFM:64,2233,2233,,3,,6E491E,FFFFFF,
IDFM:C01422,IDFM:1062,N153,N153,,3,,ED262A,FFFFFF,
IDFM:C01426,IDFM:1087,2,2,,3,,0074BA,FFFFFF,
IDFM:C01707,IDFM:1076,4575,4575,,3,,00A092,FFFFFF,
IDFM:C00014,IDFM:1070,3110,3110,,3,,E1BE00,000000,
IDFM:C00016,IDFM:1070,3114,3114,,3,,FF5A00,000000,
IDFM:C00031,IDFM:1087,A,A,,3,,00643C,FFFFFF,
IDFM:C02191,IDFM:78,3778,3778,,3,,00A092,FFFFFF,
IDFM:C02194,IDFM:78,3776,3776,,3,,FFBE00,000000,
IDFM:C02222,IDFM:1051,6563,6563,,3,,FF5A00,000000,
IDFM:C00142,IDFM:1048,1131,1131,,3,,A20951,FFFFFF,
IDFM:C01832,IDFM:885,C,C,,3,,951B81,FFFFFF,
IDFM:C00112,IDFM:1081,5314,5314,,3,,78C696,000000,
IDFM:C00327,IDFM:1077,6281,6281,,3,,FFBE00,000000,
IDFM:C00328,IDFM:1077,6282,6282,,3,,6E491E,FFFFFF,
IDFM:C00330,IDFM:1054,A,A,,3,,0055C8,FFFFFF,
IDFM:C00341,IDFM:1064,3,3,,3,,B100BD,FFFFFF,
IDFM:C00342,IDFM:1063,412,412,,3,,FF0000,FFFFFF,
IDFM:C00346,IDFM:1063,409,409,,3,,00643C,FFFFFF,
IDFM:C00350,IDFM:1064,14,14,,3,,0055FA,FFFFFF,
IDFM:C02266,IDFM:1069,T'bus 2,T'bus 2,,3,,FECE00,000000,
IDFM:C00140,IDFM:1048,1115,1115,,3,,C27BA0,FFFFFF,
IDFM:C00445,IDFM:1086,30-12,30-12,,3,,0075AA,FFFFFF,
IDFM:C01440,IDFM:1073,3311,3311,,3,,87D3DF,000000,
IDFM:C01444,IDFM:1074,3438,3438,,3,,0055C8,FFFFFF,
IDFM:C01445,IDFM:1074,3434,3434,,3,,FF82B4,000000,
IDFM:C00447,IDFM:1086,30-14,30-14,,3,,3D99D4,FFFFFF,
IDFM:C00452,IDFM:1086,30-23,30-23,,3,,A2338A,FFFFFF,
IDFM:C00463,IDFM:1086,30-37,30-37,,3,,BD1D1D,FFFFFF,
IDFM:C00471,IDFM:1086,95-03A,95-03A,,3,,2291D0,FFFFFF,
IDFM:C00472,IDFM:1086,95-03B,95-03B,,3,,2291D0,FFFFFF,
IDFM:C00478,IDFM:1086,95-26,95-26 Scolaire,,3,,007D9A,FFFFFF,
IDFM:C00486,IDFM:1049,1521,1521,,3,,F49FB3,000000,
IDFM:C00487,IDFM:1086,3804,3804,,3,,02853A,FFFFFF,
IDFM:C00376,IDFM:1057,4116,4116,,3,,FF5A00,000000,
IDFM:C00378,IDFM:1057,4117,4117,,3,,A50034,FFFFFF,
IDFM:C00364,IDFM:1057,4159,4159,,3,,D2D200,000000,
IDFM:C00355,IDFM:1057,4113,4113,,3,,FFBE00,000000,
IDFM:C00366,IDFM:1057,4161,4161,,3,,A0006E,FFFFFF,
IDFM:C00363,IDFM:1057,4150,4150,,3,,D282BE,000000,
IDFM:C00374,IDFM:1057,4151,4151,,3,,FF82B4,000000,
IDFM:C00550,IDFM:1070,3121,3121,,3,,008C5A,FFFFFF,
IDFM:C00551,IDFM:1070,423,423,,3,,F78F4B,000000,
IDFM:C01995,IDFM:1055,2375,2375,,3,,BC85BB,000000,
IDFM:C02282,IDFM:1050,3613,3613,,3,,82DC73,000000,
IDFM:C00620,IDFM:64,2251,2251,,3,,FF82B4,000000,
IDFM:C00603,IDFM:1083,1304,1304,,3,,FF1400,FFFFFF,
IDFM:C00579,IDFM:1057,4158,4158,,3,,DC9600,000000,
IDFM:C00577,IDFM:1057,4119,4119,,3,,A50034,FFFFFF,
IDFM:C00586,IDFM:1057,4131,4131,,3,,FF5A00,000000,
IDFM:C00576,IDFM:1057,4115,4115,,3,,A0006E,FFFFFF,
IDFM:C00597,IDFM:1065,449,449,,3,,0055C8,FFFFFF,
IDFM:C00619,IDFM:64,2252,2252,,3,,82C8E6,000000,
IDFM:C00942,IDFM:1056,2492,2492,,3,,FF5A00,000000,
IDFM:C00621,IDFM:64,2290,2290,,3,,FF5A00,000000,
IDFM:C00654,IDFM:1051,6541,6541,,3,,FF1400,FFFFFF,
IDFM:C00655,IDFM:1051,7801,7801,,3,,3C91DC,FFFFFF,
IDFM:C00661,IDFM:1055,7720,7720,,3,,3C91DC,FFFFFF,
IDFM:C00860,IDFM:78,3774,3774,,3,,A0006E,FFFFFF,
IDFM:C00866,IDFM:78,3726,3726,,3,,FFBE00,000000,
IDFM:C00867,IDFM:78,3723,3723,,3,,00643C,FFFFFF,
IDFM:C00868,IDFM:78,3732,3732,,3,,FF1400,FFFFFF,
IDFM:C00871,IDFM:78,3733,3733,,3,,00643C,FFFFFF,
IDFM:C01395,IDFM:Operator_100,N44,N44,,3,,82DC73,000000,
IDFM:C02267,IDFM:1069,T'bus 3,T'bus 3,,3,,0064B0,FFFFFF,
IDFM:C02062,IDFM:1087,EX 100,EX 100,,3,,3C91DC,FFFFFF,
IDFM:C00741,IDFM:1052,5486,5486,,3,,65318F,FFFFFF,
IDFM:C00876,IDFM:1050,3609,3609,,3,,FFBE00,000000,
IDFM:C02069,IDFM:1056,2403,2403,,3,,DC9600,000000,
IDFM:C01418,IDFM:Operator_100,N14,N14,,3,,82DC73,000000,
IDFM:C02016,IDFM:64,2231,2231,,3,,006400,FFFFFF,
IDFM:C01071,IDFM:Operator_100,TVM,TVM,,3,,216EB4,FFFFFF,
IDFM:C00064,IDFM:1081,5367,5367,,3,,4D90CD,FFFFFF,
IDFM:C01078,IDFM:Operator_100,28,28,,3,,FF82B4,000000,
IDFM:C01079,IDFM:Operator_100,29,29,,3,,82C8E6,000000,
IDFM:C01080,IDFM:Operator_100,30,30,,3,,640082,FFFFFF,
IDFM:C02070,IDFM:1056,2411,2411,,3,,D2D200,000000,
IDFM:C02071,IDFM:1056,2456,2456,,3,,00A092,FFFFFF,
IDFM:C01414,IDFM:Operator_100,N02,N02,,3,,FF1400,FFFFFF,
IDFM:C02284,IDFM:1050,3658,3658,,3,,0055C8,FFFFFF,
IDFM:C00322,IDFM:1058,4303,4303,,3,,3C91DC,FFFFFF,
IDFM:C00323,IDFM:1076,4530,4530,,3,,A0006E,FFFFFF,
IDFM:C00416,IDFM:1068,5112,5112,,3,,FF82B4,000000,
IDFM:C00697,IDFM:1077,6206,6206,,3,,00643C,FFFFFF,
IDFM:C00418,IDFM:1068,5101,5101,,3,,F58F53,000000,
IDFM:C00420,IDFM:1077,6287,6287,,3,,BD0066,FFFFFF,
IDFM:C00421,IDFM:1081,5201,5201,,3,,CEC92B,000000,
IDFM:C00422,IDFM:1081,5219,5219,,3,,C5A3CD,000000,
IDFM:C00424,IDFM:1081,5289,5289,,3,,B80C4B,FFFFFF,
IDFM:C01132,IDFM:Operator_100,103,103,,3,,FF5A00,000000,
IDFM:C02068,IDFM:1059,4418,4418,,3,,E0B03B,000000,
IDFM:C00914,IDFM:1055,2319,2319,,3,,F79036,000000,
IDFM:C00163,IDFM:1081,5311,5311,,3,,F59EB3,000000,
IDFM:C01138,IDFM:Operator_100,109,109,,3,,D2D200,000000,
IDFM:C00170,IDFM:1081,7810,7810,,3,,4D90CD,FFFFFF,
IDFM:C00172,IDFM:1081,5215,5215,,3,,9B993B,FFFFFF,
IDFM:C01498,IDFM:1076,4533,4533,,3,,82DC73,000000,
IDFM:C01063,IDFM:1056,7717,7717,,3,,3C91DC,FFFFFF,
IDFM:C00173,IDFM:1081,5318,5318,,3,,B80C4B,FFFFFF,
IDFM:C00175,IDFM:1081,5320,5320,,3,,662D91,FFFFFF,
IDFM:C00176,IDFM:1059,4450,4450,,3,,00814F,FFFFFF,
IDFM:C00177,IDFM:1081,5224,5224,,3,,E0B03B,000000,
IDFM:C00171,IDFM:1081,7811,7811,,3,,4D90CD,FFFFFF,
IDFM:C00637,IDFM:1055,7718,7718,,3,,3C91DC,FFFFFF,
IDFM:C00636,IDFM:64,2244,2244,,3,,6E6E00,FFFFFF,
IDFM:C00638,IDFM:64,2263,2263,,3,,3C91DC,FFFFFF,
IDFM:C00139,IDFM:1048,1114,1114,,3,,006DB8,FFFFFF,
IDFM:C01163,IDFM:1090,137,137,,3,,FF5A00,000000,
IDFM:C01437,IDFM:1073,3304,3304,,3,,F59EB3,000000,
IDFM:C01438,IDFM:1073,3310,3310,,3,,006DB8,FFFFFF,
IDFM:C01439,IDFM:1073,3305,3305,,3,,BB4B9B,FFFFFF,
IDFM:C00444,IDFM:1086,30-11,30-11,,3,,9DC327,FFFFFF,
IDFM:C00943,IDFM:64,2261,2261,,3,,A50034,FFFFFF,
IDFM:C01185,IDFM:Operator_100,163,163,,3,,DC9600,000000,
IDFM:C01186,IDFM:Operator_100,164,164,,3,,A0006E,FFFFFF,
IDFM:C00944,IDFM:1056,2407,2407,,3,,D2D200,000000,
IDFM:C01215,IDFM:Operator_100,195,195,,3,,A0006E,FFFFFF,
IDFM:C01216,IDFM:Operator_100,196,196,,3,,DC9600,000000,
IDFM:C00945,IDFM:64,2260,2260,,3,,3C91DC,FFFFFF,
IDFM:C02193,IDFM:78,3773,3773,,3,,FF82B4,000000,
IDFM:C02252,IDFM:1055,2331,2331,,3,,A3C2E6,000000,
IDFM:C00009,IDFM:1070,3103,3103,,3,,640082,FFFFFF,
IDFM:C00590,IDFM:1057,4133,4133,,3,,640082,FFFFFF,
IDFM:C02117,IDFM:1056,2458,2458,,3,,A50034,FFFFFF,
IDFM:C02118,IDFM:1056,2459,2459,,3,,640082,FFFFFF,
IDFM:C00392,IDFM:1080,4233,4233,,3,,6E491E,FFFFFF,
IDFM:C00387,IDFM:1080,4274,4274,,3,,FFBE00,000000,
IDFM:C02120,IDFM:1070,3126,3126,,3,,ED1C2A,FFFFFF,
IDFM:C02124,IDFM:1070,3148,3148,,3,,ED1C2A,FFFFFF,
IDFM:C02121,IDFM:1070,3130,3130,,3,,B80C4B,FFFFFF,
IDFM:C02122,IDFM:1070,3127,3127,,3,,F59EB3,000000,
IDFM:C02125,IDFM:1070,3131,3131,,3,,9B993B,FFFFFF,
IDFM:C01635,IDFM:1052,N151,N151,,3,,CEC92A,000000,
IDFM:C02126,IDFM:1070,3135,3135,,3,,008C5A,FFFFFF,
IDFM:C02129,IDFM:1087,3,3,,3,,B44A9C,FFFFFF,
IDFM:C02130,IDFM:1087,3s,3s,,3,,B44A9C,FFFFFF,
